Pos,Player,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,Easy,Hard,Total Score
12,FIRE_321,1,2,2,2,1,2,2,1,3,3,2,2,2,3,2,2,1,3,2,2,2,2,2,2,4,2,5,3,5,4,1,3,2,3,2,5,-28,-13,-41
12,YUK1N,1,1,2,2,2,2,2,1,2,1,1,3,2,5,2,2,2,2,2,2,3,2,3,4,3,2,5,3,6,5,2,2,1,1,3,3,-29,-12,-41
15,4whlr,1,1,2,3,3,2,4,1,3,2,2,3,2,3,2,1,2,3,2,2,3,3,3,3,3,2,2,4,3,3,3,2,2,1,3,4,-24,-16,-40
15,Midaswell,2,2,2,2,2,4,3,1,2,2,2,2,2,4,2,1,2,4,2,2,3,2,3,3,3,2,2,4,3,3,3,2,2,3,2,3,-23,-17,-40
15,Sackdeqb,1,2,2,2,2,2,3,1,3,3,2,6,2,2,3,2,2,2,2,2,3,3,3,2,3,2,3,3,4,5,2,2,1,2,2,2,-22,-18,-40
18,Bear313,2,2,1,3,1,2,3,1,2,2,1,2,2,2,3,2,2,2,2,2,3,4,2,6,3,1,2,4,5,6,3,2,1,3,2,3,-29,-10,-39
18,Blutes87,1,2,2,2,2,2,2,1,1,2,2,3,2,3,2,2,2,2,2,3,3,4,3,4,3,3,2,3,4,3,2,2,1,6,3,3,-29,-10,-39
18,CleverFellow,2,2,1,2,1,2,2,1,2,3,1,2,2,4,2,2,2,3,2,2,2,4,2,4,4,3,3,4,5,6,3,2,1,2,2,2,-28,-11,-39
18,StrokeLimitReached,1,2,2,2,3,2,2,1,3,2,1,3,2,3,2,2,1,5,2,3,2,2,2,3,5,2,3,4,2,5,2,4,1,2,2,4,-25,-14,-39
18,TIGERHOODS,1,2,2,3,1,2,2,1,3,2,2,2,2,5,3,2,2,4,2,2,3,4,3,3,3,2,2,4,3,4,3,2,1,1,3,3,-23,-16,-39
18,TrippinBill,1,2,1,2,2,2,3,1,2,2,1,2,2,2,2,2,2,4,2,2,3,2,3,4,3,2,2,4,3,8,2,2,2,2,5,3,-29,-10,-39
24,BaruMonkey,1,2,2,2,2,2,2,1,2,2,2,3,2,4,3,2,2,3,2,2,3,2,3,5,3,2,2,3,2,5,4,2,2,3,3,3,-25,-13,-38
24,Rich8523,1,2,2,4,1,2,3,2,2,3,2,2,2,2,2,2,2,2,2,4,4,2,3,3,3,2,2,3,3,4,3,4,3,2,2,3,-26,-12,-38
26,ARMY_OF_ONE,2,2,1,3,2,2,3,1,2,3,2,2,2,2,3,3,1,2,2,2,3,3,5,7,3,2,2,3,3,4,2,2,2,2,4,2,-26,-11,-37
26,Captain_Sr,1,2,2,2,2,2,3,3,1,2,1,3,2,2,2,2,3,2,2,2,2,4,4,3,3,2,3,3,3,4,3,2,1,2,8,3,-27,-10,-37
26,DERBY_DAZ,1,2,2,3,3,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,3,4,3,3,3,3,2,4,3,4,3,4,2,3,3,3,-27,-10,-37
26,Peach,2,2,2,2,2,2,3,1,2,3,1,4,3,4,2,2,3,3,2,2,3,3,3,4,3,2,2,4,4,4,2,3,1,2,2,2,-21,-16,-37
30,B8Y,1,2,2,5,2,2,2,1,2,1,2,2,2,6,2,2,3,3,2,2,2,2,4,3,4,2,3,3,6,6,2,2,1,3,1,2,-22,-14,-36
30,Burn1,2,2,2,3,3,2,2,1,2,3,1,2,2,3,2,2,1,5,2,2,3,4,4,4,2,2,4,3,3,2,3,4,2,1,4,3,-24,-12,-36
32,DiscflingerADK,2,2,1,3,3,2,2,1,3,2,2,3,2,2,2,2,3,3,2,2,3,3,4,3,3,2,4,3,3,5,3,5,2,2,2,2,-24,-11,-35
32,Emill,1,1,2,2,1,2,3,1,2,4,2,3,2,3,2,2,2,6,2,2,3,2,2,3,6,2,6,3,4,4,2,3,1,1,2,4,-23,-12,-35
32,Matt916,2,2,2,1,2,2,3,1,2,3,2,2,2,3,2,2,2,3,2,2,2,3,3,5,3,3,2,4,5,5,3,2,1,6,2,2,-26,-9,-35
32,Stewie,1,2,2,1,2,2,2,1,2,4,2,2,2,4,2,2,1,3,2,2,3,3,3,7,3,2,2,4,7,3,1,2,3,3,4,2,-27,-8,-35
36,G0nz0nater,2,2,2,3,1,2,2,1,2,2,2,2,3,4,3,3,2,3,3,2,2,2,3,7,3,2,2,6,4,3,2,2,1,2,2,5,-23,-11,-34
36,Monsoon,1,3,1,3,2,3,4,1,2,2,2,2,2,4,2,2,2,3,2,2,2,2,4,4,5,2,2,4,3,3,4,4,1,3,2,4,-23,-11,-34
36,Mulligan,1,2,2,2,2,2,2,1,3,2,1,2,2,5,4,3,2,3,2,2,3,3,4,3,3,2,2,3,6,4,3,2,4,2,3,2,-23,-11,-34
39,Bankerpops,2,2,2,3,1,2,2,1,2,3,3,4,2,2,3,2,3,4,3,2,3,3,3,3,3,2,2,3,3,5,3,2,1,3,5,3,-21,-12,-33
39,Mau,1,2,2,3,2,2,4,1,2,2,2,4,2,3,4,2,2,3,2,2,3,4,3,3,3,2,2,4,3,6,3,2,2,1,3,4,-21,-12,-33
39,SD_Diver,1,2,2,2,2,2,3,1,2,5,2,2,2,2,4,1,2,3,3,2,3,4,2,3,3,2,4,3,3,3,3,2,5,5,2,3,-24,-9,-33
42,Browner,1,2,2,4,1,2,5,1,2,3,1,2,3,2,3,2,1,3,1,3,3,2,3,9,2,2,3,3,7,4,3,3,1,2,2,3,-24,-8,-32
42,RaineDrop184,2,2,2,2,3,2,3,1,2,3,2,2,4,3,3,2,3,3,2,2,3,3,4,3,3,2,2,3,3,5,3,3,2,2,3,4,-20,-12,-32
42,Sarahloo1971,1,2,2,2,3,2,2,1,2,2,2,3,3,5,3,2,2,3,2,2,2,4,4,6,4,3,2,3,3,2,2,2,4,2,3,4,-22,-10,-32
42,Squeezy_Jibbz,1,2,2,2,2,2,2,1,2,2,2,3,2,4,3,2,2,3,2,2,2,3,3,5,3,3,3,2,2,4,3,2,3,5,2,8,-25,-7,-32
46,chileC.O.W.,1,1,1,3,2,2,2,1,2,2,2,2,3,3,2,3,2,2,2,2,3,3,3,4,4,2,2,5,3,5,3,4,4,2,6,4,-28,-3,-31
46,deebee64,1,2,1,1,2,2,4,1,2,2,4,3,2,3,2,2,2,3,2,3,2,2,4,3,3,2,6,5,3,5,2,2,5,2,4,3,-25,-6,-31
48,Autodidactic,1,3,2,2,2,2,2,1,2,3,1,2,2,5,2,2,3,4,2,2,4,4,2,3,3,2,4,4,4,4,3,4,3,3,3,4,-23,-6,-29
48,Fatfat42,2,2,2,2,1,2,2,2,2,3,1,2,2,5,2,2,2,3,4,2,3,3,4,4,4,2,3,3,4,4,3,2,5,3,3,4,-25,-4,-29
50,D3bb13,1,1,2,3,4,2,3,4,2,2,1,2,2,3,5,2,2,3,3,2,3,3,4,4,4,2,3,4,3,4,3,4,1,2,5,2,-20,-8,-28
50,Mike190,1,2,2,3,2,2,2,1,1,3,2,2,2,5,2,3,2,3,2,4,3,4,3,3,3,2,3,3,3,4,3,2,5,2,6,5,-24,-4,-28
50,Old-T,2,2,2,3,4,2,2,2,3,2,2,2,2,4,3,2,3,4,4,2,3,3,4,4,3,2,3,2,4,5,3,2,1,2,4,3,-18,-10,-28
50,Snow,2,2,2,2,3,2,2,1,2,2,2,2,2,4,3,2,2,3,3,2,3,4,4,5,3,3,5,4,4,2,2,2,1,2,8,3,-24,-4,-28
54,ichibuho,1,1,1,2,2,2,3,1,2,4,1,4,2,2,2,3,3,6,2,2,3,3,2,5,3,2,2,6,7,4,3,2,2,2,4,5,-22,-5,-27
54,steven_T,1,2,2,2,1,2,4,1,2,2,2,4,2,5,2,2,2,3,2,4,3,4,3,5,3,2,4,3,3,5,3,4,4,3,2,3,-23,-4,-27
56,Anuebus,2,2,2,6,2,2,3,1,2,2,2,5,2,4,3,3,2,4,2,2,3,3,5,3,3,3,2,3,4,3,2,2,4,3,3,3,-15,-11,-26
56,Froman,2,1,2,2,4,2,4,2,3,2,2,2,3,2,2,2,2,5,2,3,3,2,4,5,4,2,2,3,2,4,3,7,2,3,4,3,-20,-6,-26
56,HBKid,2,1,2,2,1,2,3,1,3,3,2,3,2,3,2,2,2,3,2,2,3,5,4,4,2,2,2,4,4,4,2,4,3,5,8,3,-25,-1,-26
56,Jed,1,3,2,3,3,2,5,1,2,3,2,3,2,5,2,2,2,6,2,2,2,4,2,6,2,2,3,6,2,6,1,2,3,2,3,3,-15,-11,-26
56,Nick,1,2,2,3,1,2,3,3,2,3,2,2,2,5,2,2,2,3,2,2,3,2,3,3,3,3,3,3,4,6,3,4,3,5,4,4,-22,-4,-26
61,AmberWave,1,1,2,2,3,2,2,1,2,3,2,2,3,5,2,2,2,3,3,2,3,3,5,3,4,2,3,3,3,3,2,6,1,6,8,3,-24,-1,-25
61,Bartimaeus,1,2,1,3,2,2,5,1,2,2,2,4,2,5,2,3,2,4,5,2,2,3,3,3,2,2,5,3,5,4,3,3,3,2,3,5,-19,-6,-25
61,NuttyGrandpa,2,2,2,2,2,2,3,1,2,4,2,1,2,6,2,2,3,2,3,4,3,3,2,4,4,3,3,5,4,6,2,3,1,4,4,3,-22,-3,-25
61,Squidy19,1,1,1,2,3,2,2,1,2,4,2,5,2,5,3,3,3,4,3,2,3,3,6,3,3,2,2,4,5,4,3,2,1,3,4,4,-18,-7,-25
61,bogibo,2,2,2,2,2,2,3,1,3,2,2,2,2,4,2,1,3,7,2,2,3,3,4,4,3,2,4,3,3,7,3,4,3,3,2,4,-20,-5,-25
66,strype9,1,2,1,6,3,2,3,1,2,4,2,2,2,3,3,2,2,4,4,2,2,2,4,5,4,2,2,3,5,7,3,2,3,2,4,3,-19,-5,-24
66,the_dak,1,2,1,2,1,2,2,1,2,3,2,2,3,4,2,2,2,4,5,3,3,5,5,8,3,2,2,3,3,4,3,4,1,1,7,4,-26,2,-24
68,Brit The Elder,1,3,3,3,2,2,3,1,2,2,2,2,2,3,3,2,3,3,2,3,3,2,4,5,2,2,6,4,4,8,3,4,2,2,4,3,-22,-1,-23
68,Halfpint,2,2,3,3,3,4,3,2,3,2,2,2,3,4,4,2,3,3,7,2,3,3,3,5,3,2,2,3,3,5,2,2,2,3,3,2,-14,-9,-23
70,Joaquinypunto,1,2,2,2,2,3,4,1,2,3,3,3,2,4,2,3,2,4,4,2,3,4,5,2,5,2,5,3,3,4,2,4,5,2,3,4,-19,-2,-21
70,The Master,1,2,1,4,1,2,3,1,3,4,3,3,2,3,5,3,2,4,2,2,3,3,6,3,3,2,5,8,4,3,3,4,2,2,2,3,-17,-4,-21
72,Jennem,2,2,2,4,2,2,3,1,3,3,3,2,2,3,3,3,1,5,3,3,3,2,3,6,3,2,7,3,5,5,3,2,1,3,2,6,-18,-2,-20
73,Caramel,2,1,2,2,1,2,2,1,2,2,2,2,2,3,4,2,2,4,3,3,3,5,3,6,3,2,3,5,7,8,3,4,5,4,6,4,-26,13,-13
73,WickedShack,1,2,2,4,1,2,6,1,2,3,3,3,2,3,3,4,2,3,2,2,3,3,7,5,3,2,2,3,7,8,4,2,4,4,5,2,-17,4,-13
73,theYell,1,2,1,4,3,2,2,3,2,3,2,2,3,4,1,2,3,4,5,3,3,3,5,6,3,3,7,6,4,5,4,4,2,1,3,4,-20,7,-13
76,ET154,1,3,2,3,1,2,2,1,3,4,2,3,6,5,2,2,2,6,3,5,3,2,2,3,4,2,2,3,4,8,5,4,2,2,8,4,-14,2,-12
77,Southern_jenn_76,2,2,2,3,2,5,1,3,2,1,3,3,3,3,3,3,3,9,3,3,3,2,2,3,3,2,5,8,6,4,4,2,7,2,3,2,-11,0,-11
78,Beldemar,2,2,2,4,2,2,4,1,2,2,1,4,3,5,2,3,2,4,2,3,3,3,2,3,3,3,2,6,3,4,4,4,5,6,8,8,-17,8,-9
78,Lifeisgood,1,3,2,3,2,2,4,2,2,2,2,2,3,5,3,3,3,3,3,3,2,2,4,4,6,2,5,4,6,8,3,5,2,7,3,3,-17,8,-9
80,Tabbyland,2,3,3,2,2,2,2,2,3,5,2,4,3,5,4,2,2,7,5,3,3,3,4,4,3,3,4,7,4,3,2,5,3,2,6,2,-9,2,-7
81,Midoriya,3,3,2,3,1,3,5,3,3,3,2,2,4,6,3,2,3,4,6,5,3,3,3,4,3,2,4,3,5,8,4,5,4,2,4,2,-9,6,-3
