Pos,Player,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,Easy,Hard,Total Score
18,The Master,3,1,3,2,2,2,2,3,2,3,2,2,2,2,4,3,2,2,2,2,4,3,1,2,3,2,3,2,3,2,2,2,3,3,2,3,-17,-15,-32
23,AmberWave,3,2,2,3,3,2,2,2,3,4,2,1,2,1,3,2,2,2,2,2,3,3,2,3,3,3,2,2,2,2,2,2,4,4,2,3,-18,-13,-31
23,Autodidactic,2,2,3,3,3,2,3,2,3,3,2,2,4,1,3,2,2,2,2,2,3,3,2,2,3,2,1,2,3,2,2,2,4,3,2,3,-15,-16,-31
23,Burn1,2,2,2,2,3,2,3,2,3,3,2,2,3,1,3,2,2,2,2,2,7,2,1,2,3,2,2,2,2,2,2,2,3,4,3,3,-18,-13,-31
23,Seve,1,1,2,2,2,2,3,3,1,4,2,2,2,2,3,2,2,2,2,2,2,2,2,3,4,3,3,2,2,3,2,2,8,1,3,3,-21,-10,-31
27,FIRE_321,2,2,3,2,2,3,1,2,1,4,2,1,3,2,4,3,2,2,2,2,2,3,2,1,3,3,1,2,5,3,4,2,4,3,2,3,-18,-12,-30
27,Mulligan,3,1,2,2,2,2,2,2,3,3,2,2,2,2,4,2,2,2,3,2,2,4,1,2,4,5,3,2,2,2,2,2,6,2,2,2,-19,-11,-30
27,Old-T,2,1,2,2,4,2,3,1,3,4,2,2,2,2,3,2,2,2,2,2,3,3,3,2,3,2,2,2,2,2,2,2,5,4,3,3,-18,-12,-30
27,SerenityMoon,2,1,2,3,2,3,2,4,2,3,2,2,2,1,4,4,2,2,2,2,3,3,3,1,3,4,2,2,3,2,2,3,3,1,2,4,-16,-14,-30
27,Squeezy_Jibbz,3,1,3,2,2,2,3,3,1,4,2,2,2,2,3,2,2,2,2,2,2,2,2,2,4,2,3,2,2,4,2,2,4,4,3,3,-18,-12,-30
27,deebee64,2,3,2,2,2,2,2,3,1,4,2,2,3,3,5,1,3,2,2,2,4,2,3,2,3,2,4,2,3,1,2,2,3,1,2,4,-15,-15,-30
33,Bear313,2,2,2,2,3,1,4,3,1,3,2,2,2,1,4,2,2,2,2,2,5,3,1,2,3,3,5,2,5,2,2,2,3,3,2,2,-19,-10,-29
33,Century204,2,1,3,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,4,1,4,4,2,6,2,2,2,2,4,3,2,3,-20,-9,-29
33,D3bb13,2,1,3,3,3,2,1,3,2,3,2,3,2,3,3,1,2,2,2,2,3,2,3,2,4,3,1,2,3,1,3,3,3,3,3,5,-18,-11,-29
33,Dude_Lebowski,3,1,3,2,2,2,2,1,1,3,2,2,2,2,3,2,2,2,3,2,3,2,2,3,3,3,4,2,3,1,3,3,4,2,5,4,-22,-7,-29
33,ET154,2,1,2,2,2,3,2,3,1,4,2,2,3,2,3,1,2,2,2,2,4,2,1,2,5,3,4,2,4,2,2,2,5,2,3,3,-20,-9,-29
33,Emill,2,2,2,2,3,2,1,4,1,4,2,2,3,2,3,2,2,2,2,2,5,2,1,3,3,3,2,2,2,2,2,2,3,4,5,3,-18,-11,-29
33,Sackdeqb,2,2,3,2,2,2,3,5,1,3,2,1,2,1,3,2,2,2,2,2,3,4,2,1,5,5,3,2,2,2,2,2,3,2,4,3,-19,-10,-29
40,Captain_Sr,2,2,3,2,2,1,2,2,3,3,2,2,2,4,3,2,2,2,4,2,5,2,2,4,3,2,4,2,4,2,2,2,2,2,2,3,-18,-10,-28
40,TIGERHOODS,2,1,2,2,3,2,2,4,2,4,2,2,2,2,3,2,2,2,3,2,4,3,2,2,3,3,2,2,2,3,2,2,4,3,3,4,-18,-10,-28
42,RaineDrop184,2,2,2,2,2,2,3,3,3,3,4,2,3,2,4,1,2,2,4,2,3,2,3,2,3,4,2,2,3,2,1,2,3,4,3,2,-15,-12,-27
42,Squidy19,2,1,2,2,3,2,4,3,2,3,2,2,3,2,4,1,2,3,2,2,3,3,2,2,3,3,2,2,2,2,4,3,4,3,3,3,-16,-11,-27
42,bogibo,2,1,2,2,4,2,3,3,3,2,2,2,2,2,4,3,2,2,2,2,3,3,1,2,4,2,5,3,2,1,2,2,3,3,5,3,-16,-11,-27
45,ChipDancer,2,2,3,3,3,2,2,3,4,3,2,2,2,2,3,3,2,2,2,2,4,3,4,2,4,3,1,2,3,3,2,2,3,2,2,3,-14,-12,-26
45,JacksonHoleInOne,2,2,3,3,2,2,3,3,2,3,2,2,2,2,4,2,2,2,2,2,4,3,2,2,6,4,2,2,2,3,2,2,3,3,2,3,-16,-10,-26
45,Nitroustorm,2,2,2,2,2,2,3,3,1,3,2,2,2,2,3,3,2,2,3,2,5,4,2,3,3,3,4,3,2,2,2,2,3,3,3,3,-19,-7,-26
45,Yoda,2,2,2,3,3,2,3,2,2,3,2,2,2,2,3,2,3,2,2,2,3,4,2,2,4,4,2,4,3,2,2,3,3,2,2,4,-17,-9,-26
49,4whlr,2,2,2,3,2,2,2,4,1,3,2,3,2,2,4,2,2,2,2,2,3,2,3,2,3,4,3,2,2,3,2,2,6,5,2,3,-17,-8,-25
49,B8Y,2,1,3,2,2,2,3,4,2,3,5,2,3,2,4,3,2,3,2,2,3,2,3,2,3,2,3,2,2,2,4,2,4,2,2,3,-11,-14,-25
49,ForRealForReal,2,2,2,2,2,2,2,3,1,3,2,1,2,1,4,3,2,2,2,2,4,3,3,3,3,3,3,3,2,3,2,2,8,2,2,5,-21,-4,-25
49,GreatGoose,2,3,3,2,4,2,1,3,3,3,2,2,2,2,4,2,3,2,2,2,2,2,2,2,2,2,4,2,2,3,2,3,8,1,2,5,-14,-11,-25
49,Joaquinypunto,2,1,2,2,4,2,3,3,1,3,2,2,2,2,6,2,3,2,2,2,3,3,2,2,5,2,2,4,3,2,2,2,4,2,4,3,-15,-10,-25
54,Jennem,2,1,3,2,2,2,3,2,2,3,3,2,2,2,3,3,3,2,2,2,3,3,1,2,4,4,2,3,2,3,2,2,3,3,5,6,-17,-7,-24
54,Monsoon,2,1,2,2,3,1,2,3,3,3,2,2,2,3,3,3,2,3,2,2,3,3,3,2,3,5,3,2,2,1,5,2,5,4,2,3,-17,-7,-24
54,Sarahloo1971,2,2,2,2,3,2,3,4,3,3,2,2,2,2,4,3,2,2,2,2,6,3,3,2,3,4,3,2,2,1,3,3,3,3,2,2,-14,-10,-24
57,steven_T,2,1,3,2,2,2,3,2,2,3,2,2,2,4,5,3,2,2,2,2,5,3,2,2,3,3,2,2,4,3,2,4,4,3,2,4,-15,-7,-22
58,joshbenesh,2,2,2,2,2,2,2,2,3,4,3,2,2,2,3,3,2,2,2,2,2,5,2,3,4,3,3,5,2,3,2,3,3,3,5,3,-17,-4,-21
59,Brit The Elder,2,1,2,2,2,2,2,3,4,3,2,2,3,2,3,3,2,2,2,2,7,2,3,4,5,4,3,2,4,2,3,2,3,3,3,2,-17,-3,-20
59,DiscflingerADK,2,4,3,3,3,2,3,2,3,3,2,1,3,2,5,3,3,2,3,2,3,3,2,2,3,4,5,3,2,2,2,2,3,3,2,3,-10,-10,-20
59,MrTee,1,2,2,3,3,2,3,2,3,3,3,2,2,2,4,1,3,2,3,2,6,3,2,2,5,5,3,2,3,2,3,2,3,3,3,3,-16,-4,-20
59,NuttyGrandpa,2,1,2,3,2,2,3,3,3,4,3,2,2,2,3,2,2,2,2,2,4,5,3,2,5,3,4,2,2,2,2,3,4,3,4,3,-16,-4,-20
59,Snow,2,2,2,3,2,2,2,6,2,5,2,2,2,2,3,3,3,2,2,2,6,2,2,2,3,4,2,2,2,2,2,2,3,3,5,5,-12,-8,-20
64,SteveSkillman,2,1,2,2,2,2,2,3,2,4,2,2,2,2,4,2,2,2,3,2,3,3,2,3,3,5,5,2,6,2,2,2,7,4,2,3,-19,0,-19
65,Jed,4,2,2,2,3,2,3,3,1,4,2,2,2,2,3,3,2,2,3,2,8,2,1,2,3,3,2,4,5,4,2,3,6,2,2,4,-15,-1,-16
65,chileC.O.W.,2,2,3,3,5,2,3,6,2,5,2,1,2,2,3,2,2,2,2,2,4,3,3,2,4,3,2,3,3,2,2,3,6,4,1,4,-10,-6,-16
67,Missi,3,2,3,2,3,2,2,4,1,4,4,2,2,2,3,3,2,3,3,2,3,3,3,6,3,2,2,2,7,3,3,2,3,5,1,3,-12,-3,-15
68,Ronsgard,2,2,3,2,4,2,2,4,3,3,3,1,3,2,6,2,2,2,4,2,5,4,2,2,4,3,3,2,3,1,3,2,5,4,4,4,-11,-2,-13
69,QuestPete,2,2,3,2,2,3,3,4,3,3,2,2,3,2,3,3,2,2,3,5,5,5,2,3,4,4,2,2,3,2,4,4,4,4,4,3,-13,4,-9
70,seppe,2,3,4,3,2,2,3,4,3,2,2,2,4,2,6,2,2,2,2,4,8,3,3,3,2,5,3,4,3,2,3,2,8,5,4,3,-9,8,-1
71,POTATOSWINGER,2,2,3,3,4,4,3,2,3,5,3,2,4,2,4,2,3,3,2,2,8,3,3,3,4,7,2,2,5,3,4,3,5,3,7,5,-5,12,7
72,VegasPickles,2,2,3,2,3,3,5,3,3,4,7,2,2,2,6,3,2,3,4,7,4,4,6,3,5,4,5,2,2,3,3,4,4,3,7,8,-2,19,17
