Pos,Player,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,Easy,Hard,Total Score
76,Joaquinypunto,1,1,2,3,2,2,5,1,4,3,2,3,2,4,2,3,2,7,2,2,3,2,3,2,3,3,5,3,2,2,4,3,4,2,2,5,-15,-9,-24
76,NERD_HULK_HOGAN,1,2,2,2,3,2,4,1,3,2,3,4,2,4,2,2,2,5,2,2,3,4,3,3,5,3,2,4,2,2,2,3,7,2,3,3,-18,-6,-24
76,QuestPete,1,3,1,2,3,2,4,3,2,7,3,3,3,4,2,2,3,3,2,2,3,3,4,4,3,3,2,3,2,2,4,2,4,3,2,2,-13,-11,-24
76,Talisman-,1,2,3,2,2,2,6,2,2,1,1,3,3,3,2,3,2,4,3,3,3,3,3,3,3,3,2,4,3,2,3,2,6,2,2,7,-20,-4,-24
80,Lifeisgood,1,2,2,2,1,2,3,2,2,2,2,2,2,6,3,3,2,3,2,2,2,4,3,5,3,3,5,2,2,2,3,3,4,5,2,8,-22,-1,-23
80,joshbenesh,1,2,2,2,3,2,2,3,2,2,2,2,4,5,3,2,3,3,2,2,3,3,3,5,3,3,3,3,2,2,3,5,5,3,3,4,-19,-4,-23
82,Davex73,1,1,2,2,2,2,2,1,2,3,2,4,2,4,3,3,3,3,2,3,3,3,3,3,4,3,2,3,2,2,8,2,8,2,3,5,-22,0,-22
82,seppe,2,2,3,3,2,2,4,2,2,3,2,2,2,5,2,2,3,2,2,3,3,3,3,4,4,3,3,3,2,2,3,2,8,4,2,4,-19,-3,-22
84,Emill,2,3,2,3,2,2,3,3,1,2,3,3,3,3,3,3,3,4,2,3,3,4,4,4,3,3,3,3,2,2,4,2,6,2,3,3,-16,-5,-21
84,Indianchief,2,2,2,3,3,2,5,1,3,2,3,2,2,5,3,2,2,3,2,3,4,3,3,3,4,3,6,3,2,2,4,3,4,2,3,3,-17,-4,-21
84,NuttyGrandpa,1,2,3,2,1,2,2,1,2,5,1,2,2,4,2,2,2,3,2,3,3,3,3,4,3,4,8,3,3,4,5,3,4,3,3,4,-25,4,-21
87,Nicolas,2,2,3,5,2,2,3,1,2,2,1,2,3,5,3,3,5,5,3,2,5,3,3,5,3,3,5,4,2,2,2,2,4,2,2,5,-13,-4,-17
88,Sruss22,1,2,2,4,4,2,2,1,1,2,1,4,3,5,3,3,2,3,2,4,3,4,3,3,3,3,4,5,2,4,7,2,6,2,3,4,-19,3,-16
89,SherlockJake,1,2,2,4,1,2,4,1,2,4,2,4,4,5,2,2,3,4,3,2,3,3,3,4,3,3,4,3,2,4,3,3,8,2,2,6,-15,0,-15
89,cookie5,1,2,2,2,2,2,5,3,2,3,2,3,3,3,2,4,2,5,2,2,3,3,4,5,4,2,4,3,2,2,6,3,4,4,2,7,-16,1,-15
91,TebowTimeFTW,2,2,2,4,1,3,3,2,3,2,2,2,2,6,2,3,4,4,4,2,4,3,3,4,4,3,3,3,3,2,3,3,4,2,3,10,-15,2,-13
92,easy_ice,2,3,3,2,3,2,4,2,2,2,2,4,4,4,3,3,5,4,2,2,3,3,4,5,3,3,4,3,3,2,3,4,5,2,2,7,-10,-1,-11
93,Karrrrrrdo,1,2,4,2,3,2,5,1,2,3,3,3,3,9,3,2,3,2,2,3,3,5,3,5,5,5,2,4,2,2,5,3,5,3,2,3,-11,1,-10
