Pos,Player,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,Easy,Hard,Total Score
27,AmberWave,2,2,1,2,2,2,4,2,3,3,1,2,3,2,2,2,3,3,2,2,3,4,2,7,2,2,2,3,4,3,2,5,1,3,3,3,-20,-11,-31
27,Autodidactic,2,1,2,2,2,2,3,2,4,3,1,2,3,3,2,2,4,2,2,4,4,2,3,5,2,2,2,3,4,4,4,2,1,2,2,4,-19,-12,-31
27,Dadndan,2,1,2,2,2,2,3,2,3,2,1,3,3,2,2,2,3,2,2,2,3,4,4,3,3,2,3,3,4,8,2,4,1,2,2,3,-22,-9,-31
27,Duckk,1,1,1,3,2,2,2,1,3,2,1,2,3,2,2,1,3,4,3,2,3,5,5,3,3,2,2,4,3,5,4,4,4,1,2,3,-25,-6,-31
27,RyRy2K22,1,3,2,2,2,2,2,2,2,2,1,3,4,2,2,1,3,3,2,2,3,3,4,3,3,2,3,3,3,3,3,1,2,3,8,4,-22,-9,-31
27,Sackdeqb,2,3,2,2,2,2,2,3,2,2,3,2,3,3,3,2,3,2,2,3,3,3,4,3,4,2,2,3,3,4,3,2,2,2,2,4,-18,-13,-31
27,SqueezyJibbz,1,2,1,2,2,2,3,2,4,5,1,2,3,2,2,1,3,3,2,2,2,2,2,5,5,2,2,2,4,5,3,3,2,1,2,7,-20,-11,-31
34,ChiChiRodriguez,2,2,2,2,2,2,3,2,2,2,1,2,3,2,2,2,3,3,2,2,3,3,4,6,5,2,6,3,3,5,2,3,1,1,2,3,-22,-8,-30
34,DERBY_DAZ,1,2,3,3,2,2,3,2,2,2,2,2,3,2,2,1,3,3,2,2,3,3,4,3,3,3,3,3,4,4,2,2,1,2,8,3,-21,-9,-30
34,DiscflingerADK,2,1,2,2,2,2,3,3,2,3,2,3,3,2,2,1,4,4,2,2,3,3,4,4,2,2,2,3,5,4,3,4,1,2,3,3,-18,-12,-30
34,ForRealForReal,2,1,3,2,3,2,2,3,2,2,3,2,3,2,2,1,2,3,2,2,2,3,2,2,3,2,3,4,4,4,3,3,2,2,4,8,-21,-9,-30
34,Talisman-,2,2,2,2,2,2,4,2,3,2,1,2,3,2,4,1,3,2,2,2,3,3,4,5,5,2,3,5,4,4,3,2,1,2,2,2,-20,-10,-30
34,TheRick,1,1,2,2,2,2,3,2,3,2,3,2,3,2,2,2,4,3,3,2,3,5,2,3,5,2,3,3,4,3,2,2,3,3,2,4,-20,-10,-30
40,Brad,2,1,2,2,2,2,3,2,3,3,2,2,4,2,1,1,3,2,2,2,3,3,3,3,3,2,4,3,8,7,2,2,1,2,3,4,-22,-7,-29
41,Davex73,2,2,2,2,2,2,2,3,4,3,1,2,3,2,2,4,3,2,2,2,3,4,4,3,3,2,2,3,4,6,3,2,2,1,3,5,-18,-10,-28
41,OCULUS_PRIME,1,2,2,1,3,3,3,2,3,2,1,3,3,2,2,1,2,2,2,3,3,3,8,2,2,2,3,3,6,3,2,2,2,3,2,8,-23,-5,-28
41,Rainedrop184,2,2,2,2,3,3,2,3,2,3,2,2,3,2,4,1,3,3,2,3,3,3,4,4,3,4,2,3,3,4,2,2,1,2,4,4,-17,-11,-28
41,crowsteve,1,2,2,3,2,2,2,3,2,2,1,2,3,2,3,4,3,3,2,2,3,2,2,4,4,2,3,3,3,4,3,4,4,2,4,4,-19,-9,-28
45,BANKERPOPS,2,2,2,3,3,3,2,2,2,3,1,3,3,2,2,1,3,2,2,3,3,3,4,4,3,2,7,3,2,5,3,3,1,2,4,3,-20,-7,-27
45,Bear313,2,2,2,2,2,2,3,2,3,3,1,3,5,2,2,1,3,3,2,2,2,4,4,3,3,2,2,4,4,5,4,2,7,1,2,2,-18,-9,-27
45,Emill,2,3,2,2,4,2,4,2,3,3,4,2,4,2,2,2,4,3,2,4,2,3,2,3,2,3,2,3,3,4,3,3,2,2,2,3,-11,-16,-27
45,Jennem,2,1,2,2,4,2,2,3,2,2,4,2,4,2,2,1,3,3,3,3,2,4,4,6,3,3,7,3,3,2,3,2,1,2,2,2,-18,-9,-27
45,Monsoon,2,2,2,3,2,4,3,2,2,2,1,3,3,2,2,2,3,3,2,3,2,3,3,5,3,2,3,4,2,5,5,4,3,2,2,2,-18,-9,-27
45,StrokeLimitReached,2,1,2,2,2,2,5,2,3,2,1,3,4,2,3,3,3,4,2,2,2,3,6,4,5,2,2,4,2,5,3,2,1,1,3,3,-15,-12,-27
45,Toaster,1,1,2,2,2,2,2,2,3,2,1,3,4,2,2,5,3,3,2,2,3,3,2,3,3,2,5,5,3,5,3,2,2,3,4,4,-19,-8,-27
45,joshbenesh,2,2,2,3,3,2,2,2,3,2,1,2,3,2,3,1,3,2,3,2,3,3,4,3,2,4,2,3,5,5,3,2,3,7,2,2,-21,-6,-27
53,Caramel,2,1,2,2,2,2,3,2,2,4,2,2,2,2,3,2,3,3,2,2,3,3,3,3,3,2,6,3,3,3,3,2,5,2,4,6,-20,-6,-26
53,D3bb13,2,3,4,2,2,2,2,2,2,2,1,2,4,2,3,1,4,3,2,2,4,4,2,5,3,2,2,3,3,4,4,2,3,3,4,4,-18,-8,-26
53,Dude_Lebowski,2,2,2,2,2,4,2,3,3,2,1,3,5,2,2,2,3,3,3,3,3,1,3,3,4,2,3,4,6,5,2,2,1,3,3,3,-16,-10,-26
56,MrTee,2,1,2,3,3,2,2,2,2,3,1,3,4,2,3,1,3,2,2,4,3,4,5,4,3,2,3,3,3,6,3,3,2,2,4,3,-20,-5,-25
56,NuttyGrandpa,2,3,2,2,3,2,5,2,2,2,1,4,4,2,2,2,3,4,2,2,3,3,4,3,3,2,3,8,3,3,3,2,1,1,3,4,-14,-11,-25
56,SteveSkillman,1,2,1,2,3,2,3,2,2,3,1,2,3,3,2,2,4,3,2,3,3,2,3,8,2,3,5,3,4,4,2,2,2,4,5,2,-20,-5,-25
59,Browner,2,1,2,2,2,2,4,2,2,2,1,3,3,2,2,4,2,2,2,2,4,2,5,8,3,2,3,6,4,5,2,3,2,3,2,3,-21,-3,-24
59,FIRE_321,2,1,2,2,2,2,4,1,2,4,2,3,5,3,2,4,3,2,2,2,3,2,1,4,4,2,2,4,3,5,2,5,4,4,2,4,-15,-9,-24
59,Mike190,2,1,2,2,3,2,2,2,3,2,1,2,3,2,1,4,3,3,2,3,3,4,4,4,3,3,3,3,4,6,2,4,1,6,4,2,-21,-3,-24
62,Crudzilla,1,2,2,2,2,2,2,3,3,4,2,2,4,2,2,2,3,4,4,2,3,4,5,4,3,2,2,3,4,8,3,2,1,1,4,3,-17,-6,-23
62,Kyda,2,2,2,4,3,2,3,2,2,2,1,2,4,2,3,1,2,4,2,2,2,4,5,3,3,3,3,5,4,6,4,2,3,2,3,3,-18,-5,-23
62,Mau,2,2,1,2,3,2,4,2,2,3,1,3,3,2,3,1,5,2,2,3,3,3,5,5,3,3,4,5,4,4,2,2,2,1,3,5,-18,-5,-23
65,Bartimaeus,2,1,2,3,3,2,4,2,2,3,1,2,4,2,2,4,3,3,3,2,3,3,4,2,3,2,7,4,5,4,3,3,1,3,3,3,-16,-6,-22
65,KCRob,2,1,2,3,3,2,3,2,3,2,1,2,3,2,2,3,3,3,2,2,3,3,5,3,3,2,3,3,5,8,3,4,1,2,5,4,-19,-3,-22
65,Lucashaskins8,2,3,3,3,3,2,3,2,3,2,2,3,3,2,2,2,3,4,2,2,3,3,3,4,2,2,2,6,3,5,3,2,4,1,5,4,-14,-8,-22
65,Old-T,2,2,2,3,2,2,5,2,4,2,1,3,3,2,3,1,3,3,2,2,3,5,2,7,3,2,4,3,3,6,3,2,3,2,3,3,-16,-6,-22
65,Ptarmigan61,2,2,2,2,3,2,2,2,5,2,1,2,4,2,4,2,3,2,2,5,3,4,4,5,3,3,4,5,3,4,4,2,2,1,3,2,-17,-5,-22
65,brndmm,2,2,2,3,4,2,3,3,3,2,1,2,3,3,3,2,5,3,2,3,4,5,2,3,2,2,5,5,3,6,3,2,1,2,3,2,-13,-9,-22
65,steven_T,2,2,2,2,3,2,3,2,2,3,3,2,3,2,3,1,3,2,3,2,3,2,5,3,3,4,5,5,4,5,3,5,1,1,4,3,-19,-3,-22
72,HunterT,2,3,2,2,3,2,3,2,4,3,2,2,4,2,4,2,4,2,2,2,3,2,6,3,3,3,3,3,3,7,2,4,2,2,4,2,-13,-8,-21
72,WaltSobchak,2,2,2,2,2,2,3,2,3,3,3,3,3,2,4,1,4,4,3,2,3,3,3,5,2,3,4,5,3,3,2,4,4,2,4,2,-14,-7,-21
72,deebee64,2,2,3,2,2,2,3,3,4,2,1,2,4,2,4,1,3,4,1,2,3,3,4,8,4,2,2,3,6,5,2,2,2,1,4,4,-15,-6,-21
75,Captain_Sr,1,3,3,2,2,2,3,3,2,2,1,2,3,2,3,1,4,3,1,2,2,3,3,3,5,2,4,7,4,4,2,5,2,3,7,4,-19,-1,-20
76,Brit_The_Elder,2,2,2,2,3,2,3,2,4,2,1,2,4,2,2,2,3,3,3,2,3,2,4,7,2,2,3,3,7,6,4,3,4,2,4,2,-18,-1,-19
77,FainNeinGudTwain,2,1,2,3,2,2,2,2,2,2,3,2,4,2,2,4,3,3,2,2,3,2,3,5,3,3,4,7,4,6,3,2,3,4,4,4,-18,0,-18
77,Lifeisgood,2,1,2,3,2,2,3,2,3,3,4,3,4,2,2,2,3,4,3,4,4,3,2,5,4,2,2,5,3,3,3,5,5,3,2,2,-14,-4,-18
77,Missi,2,3,2,3,3,3,3,3,2,2,2,3,5,2,3,3,4,2,2,2,3,4,5,5,3,2,4,3,4,3,4,2,1,3,4,3,-11,-7,-18
80,Korndog,2,3,3,2,2,2,3,3,3,4,3,3,4,2,4,2,3,4,2,2,3,5,4,3,3,3,3,4,4,5,2,2,1,3,5,3,-9,-7,-16
80,Ronsgard,2,1,2,2,2,2,3,2,3,3,3,3,3,2,3,2,3,3,5,2,3,4,3,5,2,2,6,5,7,4,3,2,2,3,3,4,-17,1,-16
82,ChipDancer,1,4,2,2,2,2,4,3,3,3,1,3,5,3,2,3,4,3,3,2,4,3,2,7,4,3,3,3,6,4,3,2,1,5,2,3,-11,-4,-15
82,Indianchief,2,3,2,3,4,2,2,2,3,2,1,3,4,2,3,2,3,3,2,2,3,3,2,9,4,2,6,3,5,3,2,5,3,4,2,4,-15,0,-15
84,SherlockJake,2,2,2,2,2,3,4,3,2,4,3,2,3,2,3,2,3,3,3,2,4,3,3,4,4,2,3,4,4,6,3,5,4,6,2,2,-14,0,-14
85,CoryDoesShots,2,3,2,2,3,2,2,2,2,3,2,3,7,3,2,1,3,2,4,3,3,2,3,4,7,2,6,4,6,5,5,2,1,2,5,4,-15,4,-11
86,Asylum,1,2,2,3,2,2,2,2,3,3,2,3,3,2,5,2,5,2,2,3,3,4,5,5,3,2,4,4,6,8,2,2,2,7,4,3,-15,5,-10
87,karrrrrrdo,2,3,2,3,4,2,4,3,4,4,3,2,3,3,4,1,4,2,2,4,4,4,3,5,3,2,4,3,3,4,2,4,2,2,5,7,-8,-1,-9
88,Earthling303,2,1,3,3,2,2,4,2,3,4,1,2,4,2,3,1,4,2,4,3,5,3,3,6,5,2,4,3,4,5,5,5,3,5,3,4,-16,8,-8
89,QuestPete,2,2,2,3,4,2,4,4,3,3,1,3,3,2,3,2,4,3,4,2,3,5,4,9,3,1,4,5,7,6,3,3,5,2,4,3,-11,9,-2
90,ReflectingStorms,2,3,2,2,6,5,3,3,3,5,1,3,4,2,4,4,4,3,2,4,4,3,4,4,4,3,4,6,8,5,2,6,1,2,3,4,-2,5,3
90,seppemarotta,2,3,2,3,3,3,2,2,3,3,3,3,3,2,3,1,3,3,2,2,6,4,3,10,4,2,2,3,4,8,5,2,4,7,6,7,-14,17,3
92,NickJones5,1,3,2,3,4,2,3,2,3,3,4,3,3,2,2,2,4,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,-10,18,8
93,Cookie5,2,3,2,4,3,3,3,3,5,3,6,3,5,4,3,6,3,3,3,2,3,5,4,5,4,3,7,5,5,5,3,7,4,2,4,3,3,10,13
94,MaxPikachu,1,2,2,2,4,2,4,4,6,4,1,3,5,3,3,2,3,4,4,6,4,4,8,10,3,4,7,3,5,8,4,7,1,4,6,3,-6,27,21
95,JakeDaTank11,2,3,2,1,2,2,2,3,3,2,1,2,5,2,6,1,3,3,4,4,5,4,5,7,4,4,4,5,5,5,4,4,4,4,5,5,-16,18,2
95,Star_fox,2,1,2,2,2,2,5,2,3,2,2,3,4,2,3,1,4,2,4,4,5,4,5,7,4,4,4,5,5,5,4,4,4,4,5,5,-17,18,1
95,bogibo,1,3,3,2,2,2,2,2,3,3,1,3,3,2,5,5,3,2,4,4,5,4,5,7,4,4,4,5,5,5,4,4,4,4,5,5,-14,18,4
