Pos,Player,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,Easy,Hard,Total Score
20,ET154,2,1,3,2,1,2,2,2,2,2,2,1,2,2,2,2,4,1,3,2,2,3,1,3,2,4,2,2,4,2,4,3,2,3,2,3,-19,-18,-37
20,FainNeinGudTwain,1,1,2,2,1,1,2,2,2,2,3,1,2,2,2,2,3,1,3,2,2,3,4,2,3,2,3,3,2,5,4,3,1,1,2,5,-22,-15,-37
20,Jed,2,2,2,2,1,2,2,3,3,2,4,3,2,2,2,3,3,2,2,2,2,3,1,2,3,2,3,2,2,1,2,3,3,2,1,4,-12,-25,-37
20,McLovin,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,2,3,2,1,3,2,3,4,3,2,2,2,5,3,3,2,2,3,3,-20,-17,-37
20,Old-T,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,2,6,2,2,4,2,2,2,2,3,4,3,1,2,2,3,-20,-17,-37
20,YUK1N,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,3,5,1,2,2,3,3,2,2,4,4,2,2,1,3,4,-20,-17,-37
27,Autodidactic,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,4,2,2,4,3,3,3,2,1,4,2,2,1,3,4,-18,-18,-36
27,GreatGoose,1,2,2,2,1,2,2,2,2,2,4,2,2,2,2,1,2,1,4,2,2,3,2,2,3,3,2,2,2,5,2,4,2,2,3,4,-20,-16,-36
27,Sid470,2,1,2,3,1,2,2,1,2,2,3,2,2,2,2,2,3,1,3,2,2,4,2,2,3,2,3,2,2,2,2,5,2,2,2,6,-19,-17,-36
27,SqueezyJibbz,1,2,2,2,1,2,3,2,2,2,2,1,2,2,2,3,3,1,3,2,2,5,1,2,5,3,2,3,3,1,2,3,2,3,2,4,-19,-17,-36
31,ARMY_OF_ONE,1,2,3,2,1,2,2,2,2,2,2,2,2,2,1,2,3,2,3,2,2,3,1,2,5,3,2,3,2,5,3,2,2,1,3,5,-19,-16,-35
31,Bartimaeus,1,1,2,2,1,3,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,4,2,2,3,4,2,3,2,5,2,2,2,2,3,4,-19,-16,-35
31,DERBY_DAZ,1,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,4,2,3,3,2,2,3,2,5,2,4,2,1,2,4,-18,-17,-35
34,Fathom71,1,2,2,3,1,3,2,2,2,2,3,2,2,2,2,2,3,1,3,2,2,4,1,3,4,2,3,4,2,4,2,2,2,2,2,4,-17,-17,-34
34,Tmoes,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,1,3,2,4,4,2,4,3,3,2,2,2,2,2,2,2,2,2,4,-16,-18,-34
34,Yoda,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,4,1,2,2,3,2,2,2,5,2,2,3,2,3,6,-16,-18,-34
34,willsy13,1,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,5,1,4,2,2,4,1,3,3,4,3,3,2,2,2,3,2,2,2,4,-17,-17,-34
38,Blutes87,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,3,2,4,2,2,4,3,3,3,2,2,4,2,4,2,2,2,2,2,4,-17,-16,-33
38,HarrisonJamesG,1,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,3,1,3,2,2,3,2,3,4,3,2,4,2,4,3,3,3,2,3,4,-20,-13,-33
41,FIRE_321,3,1,2,3,1,3,3,2,2,2,4,2,2,2,1,1,3,1,3,2,2,3,2,3,3,2,3,2,2,4,2,4,2,2,3,5,-16,-16,-32
41,ForRealForReal,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,5,2,2,4,2,3,2,2,2,3,2,4,2,5,2,3,3,3,-18,-14,-32
41,Jack,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,6,1,3,2,6,2,3,2,5,2,3,2,2,2,3,-17,-15,-32
41,Mau,2,2,2,2,1,2,2,2,2,2,3,2,2,2,1,2,2,1,3,2,2,3,3,2,3,3,3,3,2,3,5,3,2,2,4,5,-20,-12,-32
41,RaineDrop184,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,4,3,3,2,3,2,3,2,4,2,3,2,2,3,5,-18,-14,-32
41,Rolyt,2,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,4,4,3,5,2,3,3,3,2,2,2,4,2,2,3,2,2,4,-19,-13,-32
41,Sackdeqb,2,2,2,3,1,2,3,2,2,1,3,3,3,2,2,2,3,2,3,2,2,4,3,2,3,3,2,2,2,3,2,3,2,2,3,4,-14,-18,-32
48,Joaquinypunto,2,2,3,2,1,3,3,2,2,1,3,3,2,2,2,2,2,2,2,2,2,3,2,3,4,4,2,2,2,5,2,2,2,2,2,6,-15,-16,-31
48,TrickyDicky,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,3,2,3,3,2,3,1,2,4,3,3,2,2,6,2,5,2,2,2,4,-17,-14,-31
48,steven_T,1,1,2,1,1,3,2,3,2,2,3,2,2,2,2,2,3,1,4,3,2,5,2,3,2,2,2,3,2,4,3,3,3,2,3,5,-19,-12,-31
51,DiscflingerADK,1,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,3,2,4,2,2,6,2,3,2,3,2,4,2,4,3,4,1,2,3,4,-18,-12,-30
51,Fatfat42,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,3,1,3,2,2,3,3,2,3,4,3,3,2,4,2,5,4,2,2,4,-18,-12,-30
51,HBKid,2,2,2,2,1,2,3,4,2,2,2,2,2,2,2,3,4,1,2,2,2,3,4,3,5,3,2,3,2,4,4,2,2,2,1,3,-14,-16,-30
51,StrokeLimitReached,2,2,2,2,1,2,3,2,2,2,2,4,3,2,2,3,5,2,3,3,3,3,2,2,2,3,2,3,2,1,2,3,3,2,3,4,-11,-19,-30
55,BaruMonkey,2,3,2,2,1,2,2,2,2,2,5,2,2,2,2,2,3,1,3,2,1,4,2,2,3,3,3,4,2,4,3,4,1,2,3,5,-15,-14,-29
56,Anuebus,2,2,2,2,1,3,3,1,2,2,2,2,2,2,2,2,2,1,4,2,2,5,2,3,3,4,3,4,2,5,3,3,2,2,3,4,-19,-9,-28
56,Crudzilla,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,3,1,3,2,3,3,3,3,3,3,3,3,2,6,3,3,3,2,2,5,-18,-10,-28
56,Froman,1,2,3,2,1,3,2,2,2,1,3,2,2,2,2,2,3,2,3,2,2,4,2,3,3,5,2,3,2,4,2,3,4,2,4,4,-17,-11,-28
56,GarfeyUK,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,5,4,1,3,2,3,4,2,3,2,3,2,3,2,4,2,3,2,2,3,6,-14,-14,-28
56,Lake180,2,2,2,2,1,2,2,2,2,2,5,2,2,2,2,2,3,2,5,2,2,4,1,2,2,4,2,4,2,5,3,2,2,2,3,5,-15,-13,-28
56,Nitroustorm,2,2,3,2,1,2,2,2,2,2,3,2,2,2,2,3,4,1,3,2,2,4,2,3,3,4,3,3,2,4,6,2,1,2,3,3,-15,-13,-28
56,RICH8523,1,2,2,3,1,3,2,2,2,2,2,3,2,2,2,3,3,1,2,2,3,6,2,3,3,2,2,2,4,7,2,2,3,2,2,4,-16,-12,-28
63,the_dak,1,1,4,2,1,2,3,2,2,2,3,2,2,2,2,2,3,1,4,2,2,4,5,3,3,2,2,8,2,4,3,2,2,1,2,4,-17,-10,-27
64,Arizona Flasher,2,2,2,2,1,2,2,2,2,2,5,2,2,1,2,3,4,1,3,2,5,5,4,3,3,3,2,2,2,4,2,3,1,2,2,6,-15,-11,-26
65,Jennem,1,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,4,2,2,4,1,3,2,5,3,2,3,6,2,3,5,3,3,3,-16,-9,-25
65,NuttyGrandpa,2,2,2,3,1,2,2,1,2,2,3,2,2,2,3,2,3,1,3,2,2,7,2,3,4,3,2,2,2,8,2,5,2,2,2,4,-17,-8,-25
67,Captain_Sr,2,2,4,3,1,2,3,2,2,2,3,1,2,2,2,2,3,1,4,2,2,6,3,3,2,4,2,7,2,2,2,3,2,2,3,5,-15,-9,-24
67,D3bb13,1,2,2,2,1,2,2,2,3,2,3,2,2,2,2,2,3,2,4,2,3,3,4,3,5,2,2,2,2,6,6,4,2,2,3,3,-17,-7,-24
67,Mike190,2,1,3,2,1,3,3,2,2,2,4,3,2,2,4,2,3,1,3,2,4,4,2,3,3,2,2,3,2,6,2,2,4,2,3,4,-12,-12,-24
67,Sarahloo1971,2,1,2,2,1,3,2,2,2,2,2,3,2,2,2,2,3,1,3,3,2,5,1,3,3,4,3,4,2,5,4,3,2,2,6,4,-18,-6,-24
67,ichibuho,2,2,2,3,1,2,2,2,2,2,3,3,2,2,3,4,3,3,3,2,3,4,2,3,2,5,2,3,2,5,2,2,2,2,3,5,-11,-13,-24
73,Monsoon,1,2,2,3,1,2,2,2,2,2,4,2,2,2,3,2,3,1,4,2,2,4,1,3,2,3,2,5,2,9,4,2,2,2,4,5,-16,-7,-23
73,strype9,2,1,2,3,1,3,2,2,2,2,3,2,2,1,2,2,4,2,2,4,2,4,2,3,2,6,6,4,2,5,2,3,2,2,3,4,-16,-7,-23
75,Krys,2,1,2,2,1,3,4,3,2,2,4,3,3,2,2,3,4,2,2,3,3,4,2,3,3,2,2,3,2,4,4,3,2,2,3,6,-9,-12,-21
75,Peach,2,2,3,3,2,2,2,2,1,2,6,2,2,3,2,2,3,2,4,2,1,5,6,3,2,3,2,3,2,4,3,3,3,2,2,5,-11,-10,-21
75,WickedShack,2,3,2,4,1,3,3,2,2,2,2,2,3,2,2,2,8,2,3,2,2,4,1,2,2,7,2,4,2,5,2,3,1,2,3,4,-7,-14,-21
75,deebee64,3,2,2,3,1,1,3,2,2,3,5,2,2,2,3,2,4,2,3,2,2,5,2,3,3,3,6,3,2,2,3,4,2,2,3,4,-10,-11,-21
79,Burntthumbs,2,1,2,3,1,2,2,2,2,3,3,2,2,2,1,3,4,1,3,2,4,5,4,3,3,3,3,4,2,3,2,3,3,3,6,5,-16,-4,-20
79,Indianchief,2,2,3,3,1,2,2,2,2,2,4,2,2,2,2,2,3,3,3,3,4,5,1,3,2,3,2,3,2,8,4,2,3,2,3,5,-13,-7,-20
79,bogibo,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,3,2,3,2,2,5,2,3,5,3,2,4,2,4,8,3,2,2,3,4,-14,-6,-20
79,cmdrsven,2,2,2,2,1,2,3,2,2,3,4,2,2,2,2,4,3,2,5,2,2,5,3,3,2,6,3,3,2,5,2,3,2,3,3,3,-12,-8,-20
83,Halfpint,2,2,3,3,1,3,2,2,2,2,4,2,2,2,2,2,3,2,3,2,2,4,2,3,2,2,4,3,2,6,7,2,2,3,4,6,-13,-6,-19
84,Bob,2,2,3,2,1,3,2,2,2,2,4,3,2,2,2,3,3,1,4,2,5,4,2,3,3,3,3,5,2,5,2,3,3,2,4,5,-13,-5,-18
84,Brit The Elder,3,2,2,2,1,2,3,2,2,2,2,2,3,2,2,2,4,1,4,3,2,4,3,3,3,5,3,5,2,5,2,3,2,2,3,8,-15,-3,-18
84,miketunes,3,2,2,3,1,3,3,1,3,2,6,3,2,2,4,2,3,2,4,2,2,4,1,3,4,2,2,2,2,6,3,5,2,3,3,4,-7,-11,-18
87,Grezza,2,2,2,2,1,3,2,2,2,2,8,3,2,2,2,1,3,1,3,3,2,4,3,3,4,5,3,4,3,3,2,5,1,3,5,4,-12,-5,-17
87,Shea_No_More,2,2,2,4,1,2,2,3,2,2,2,2,2,2,2,5,2,2,3,2,3,5,3,3,4,4,3,3,2,5,2,3,2,3,3,8,-13,-4,-17
87,joshbenesh,2,2,3,2,1,3,2,2,2,2,7,2,2,2,2,2,4,1,4,2,2,3,2,3,3,9,2,6,2,4,2,3,1,3,3,5,-11,-6,-17
91,QuestPete,2,2,2,3,1,4,2,2,2,2,5,2,2,2,2,3,3,3,4,4,2,4,5,3,6,2,2,3,2,4,3,3,5,2,2,5,-10,-4,-14
92,Caramel,2,2,3,2,1,3,2,3,2,3,4,2,2,2,3,2,3,2,4,2,2,5,2,3,3,4,2,4,2,9,4,7,2,2,2,4,-11,-2,-13
93,JJ-1,2,3,2,3,1,2,2,1,2,3,5,3,2,2,3,2,3,1,5,2,2,6,7,3,4,2,3,4,3,5,4,3,2,2,3,5,-12,0,-12
94,CSUKOVICH727,2,3,3,4,1,3,3,2,4,2,3,2,3,2,2,2,3,1,3,2,3,5,2,3,5,5,3,4,2,4,3,4,2,3,4,7,-9,-1,-10
95,southren_jenn_76,2,3,2,4,1,2,3,2,2,2,6,3,3,2,4,2,2,3,4,2,4,4,1,3,3,6,3,4,3,2,3,5,2,3,5,6,-6,-2,-8
96,Nick,1,2,2,3,1,4,2,2,2,2,4,2,2,2,3,3,4,2,3,2,2,6,3,3,3,5,4,8,3,6,6,3,1,2,4,5,-11,4,-7
97,Black_Atom,2,2,2,2,1,3,2,2,2,2,2,5,3,2,3,3,7,2,3,3,3,4,3,3,3,2,5,6,2,4,2,5,3,5,5,5,-7,1,-6
98,Antdawg670,4,3,3,4,1,3,3,3,2,2,3,2,2,2,2,4,4,1,4,4,3,5,5,3,3,7,2,4,2,5,2,4,2,2,4,5,-6,1,-5
99,Iron Oxide,2,3,4,6,2,3,2,3,2,2,3,2,2,2,2,4,3,1,5,6,3,7,3,3,3,8,2,8,3,8,5,6,7,2,2,6,-6,22,16
100,wtob,2,1,2,3,1,2,2,2,2,2,2,3,2,2,2,3,2,1,3,2,2,71,,3,2,3,2,4,2,5,4,2,2,2,2,3,-18,52,34
